Name	Taxonomy in SILVA v123
RB_genus640	Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA
RB_genus641	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfotomaculum
RB_genus642	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;NA
RB_genus643	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Pelotomaculum
RB_genus644	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus
RB_genus645	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Acetoanaerobium
RB_genus646	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Filifactor
RB_genus647	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Intestinibacter
RB_genus648	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;NA
RB_genus649	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptoclostridium
RB_genus650	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptostreptococcus
RB_genus651	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Romboutsia
RB_genus652	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Terrisporobacter
RB_genus653	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Acetanaerobacterium
RB_genus654	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerofilum
RB_genus655	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus
RB_genus656	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Candidatus_Soleaferrea
RB_genus657	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ethanoligenens
RB_genus658	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
RB_genus659	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Fastidiosipila
RB_genus660	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor
RB_genus661	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Hydrogenoanaerobacterium
RB_genus662	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Intestinimonas
RB_genus663	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA
RB_genus664	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter
RB_genus665	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillospira
RB_genus666	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor
RB_genus667	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium
RB_genus668	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium_1
RB_genus669	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium_5
RB_genus670	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium_6
RB_genus671	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium_9
RB_genus672	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_NK4A214_group
RB_genus673	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-002
RB_genus674	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-003
RB_genus675	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-004
RB_genus676	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-005
RB_genus677	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-007
RB_genus678	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-008
RB_genus679	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-009
RB_genus680	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-010
RB_genus681	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-011
RB_genus682	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-013
RB_genus683	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014
RB_genus684	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus_1
RB_genus685	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus_2
RB_genus686	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Saccharofermentans
RB_genus687	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum
RB_genus688	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium]_coprostanoligenes_group
RB_genus689	Bacteria;Firmicutes;Clostridia;Clostridiales;Syntrophomonadaceae;Pelospora
RB_genus690	Bacteria;Firmicutes;Clostridia;Halanaerobiales;64K2;NA
RB_genus691	Bacteria;Firmicutes;Clostridia;NA;NA;NA
RB_genus692	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Family_III;Caldicellulosiruptor
RB_genus693	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Family_III;Thermoanaerobacterium
RB_genus694	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;NA;NA
RB_genus695	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Caldanaerobius
RB_genus696	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Syntrophaceticus
RB_genus697	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Allobaculum
RB_genus698	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Bulleidia
RB_genus699	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Candidatus_Stoquefichus
RB_genus700	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium
RB_genus701	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Coprobacillus
RB_genus702	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Dielma
RB_genus703	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Eggerthia
RB_genus704	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium
RB_genus705	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelothrix
RB_genus706	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae_UCG-001
RB_genus707	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae_UCG-003
RB_genus708	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae_UCG-004
RB_genus709	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae_UCG-006
RB_genus710	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalitalea
RB_genus711	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemanella
RB_genus712	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemania
RB_genus713	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Incertae_Sedis
RB_genus714	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;NA
RB_genus715	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Sharpea
RB_genus716	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Solobacterium
RB_genus717	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Turicibacter
RB_genus718	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;[Anaerorhabdus]_furcosa_group
RB_genus719	Bacteria;Firmicutes;NA;NA;NA;NA
RB_genus720	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Acidaminococcus
RB_genus721	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;NA
RB_genus722	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium
RB_genus723	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Succiniclasticum
RB_genus724	Bacteria;Firmicutes;Negativicutes;Selenomonadales;NA;NA
RB_genus725	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Allisonella
RB_genus726	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Anaeroglobus
RB_genus727	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Anaerovibrio
RB_genus728	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Centipeda
RB_genus729	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Dialister
RB_genus730	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megamonas
RB_genus731	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megasphaera
RB_genus732	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Mitsuokella
RB_genus733	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;NA
RB_genus734	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Negativicoccus
RB_genus735	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Selenomonas
RB_genus736	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Selenomonas_3
RB_genus737	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Selenomonas_4
RB_genus738	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Sporomusa
RB_genus739	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Thermosinus
RB_genus740	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Veillonella
RB_genus741	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Cetobacterium
RB_genus742	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium
RB_genus743	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;NA
RB_genus744	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Psychrilyobacter
RB_genus745	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Hados.Sed.Eubac.3;NA
RB_genus746	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia
RB_genus747	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;NA
RB_genus748	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sebaldella
RB_genus749	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia
RB_genus750	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Streptobacillus
RB_genus751	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;NA;NA
RB_genus752	Bacteria;Gemmatimonadetes;Gemmatimonadetes;AT425-EubC11_terrestrial_group;NA;NA
RB_genus753	Bacteria;Gemmatimonadetes;Gemmatimonadetes;BD2-11_terrestrial_group;NA;NA
RB_genus754	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
RB_genus755	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;NA
RB_genus756	Bacteria;Gemmatimonadetes;Gemmatimonadetes;NA;NA;NA
RB_genus757	Bacteria;Gemmatimonadetes;Gemmatimonadetes;S0134_terrestrial_group;NA;NA
RB_genus758	Bacteria;Gracilibacteria;NA;NA;NA;NA
RB_genus759	Bacteria;Hydrogenedentes;NA;NA;NA;NA
RB_genus760	Bacteria;Latescibacteria;NA;NA;NA;NA
RB_genus761	Bacteria;Lentisphaerae;Lentisphaerae_RFP12_gut_group;NA;NA;NA
RB_genus762	Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis
RB_genus763	Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Oligosphaeraceae;NA
RB_genus764	Bacteria;Lentisphaerae;WCHB1-25;NA;NA;NA
RB_genus765	Bacteria;Microgenomates;NA;NA;NA;NA
RB_genus766	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;0319-6A21;NA
RB_genus767	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira
RB_genus768	Bacteria;Omnitrophica;NPL-UPA2;NA;NA;NA
RB_genus769	Bacteria;PAUC34f;NA;NA;NA;NA
RB_genus770	Bacteria;Parcubacteria;NA;NA;NA;NA
RB_genus771	Bacteria;Planctomycetes;NA;NA;NA;NA
RB_genus772	Bacteria;Planctomycetes;OM190;NA;NA;NA
RB_genus773	Bacteria;Planctomycetes;Phycisphaerae;CPla-3_termite_group;NA;NA
RB_genus774	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;NA;NA
RB_genus775	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;AKYG587
RB_genus776	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;NA
RB_genus777	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02
RB_genus778	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Urania-1B-19_marine_sediment_group
RB_genus779	Bacteria;Planctomycetes;Phycisphaerae;WD2101_soil_group;NA;NA
RB_genus780	Bacteria;Planctomycetes;Pla4_lineage;NA;NA;NA
RB_genus781	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;CPla-4_termite_group
RB_genus782	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Gemmata
RB_genus783	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Isosphaera
RB_genus784	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;NA
RB_genus785	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Pir4_lineage
RB_genus786	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Pirellula
RB_genus787	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces
RB_genus788	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Rhodopirellula
RB_genus789	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Rubripirellula
RB_genus790	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Singulisphaera
RB_genus791	Bacteria;Planctomycetes;vadinHA49;NA;NA;NA
RB_genus792	Bacteria;Proteobacteria;ARKDMS-49;NA;NA;NA
RB_genus793	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis
RB_genus794	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
RB_genus795	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter
RB_genus796	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;NA
RB_genus797	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
RB_genus798	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia
RB_genus799	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas
RB_genus800	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Robiginitomaculum
RB_genus801	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Woodsholea
RB_genus802	Bacteria;Proteobacteria;Alphaproteobacteria;DB1-14;NA;NA
RB_genus803	Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
RB_genus804	Bacteria;Proteobacteria;Alphaproteobacteria;OCS116_clade;NA;NA
RB_genus805	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;A0839;NA
RB_genus806	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae;Aurantimonas
RB_genus807	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae;Aureimonas
RB_genus808	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae;Martelella
RB_genus809	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae;NA
RB_genus810	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;BCf3-20;NA
RB_genus811	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bartonellaceae;Bartonella
RB_genus812	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Chelatococcus
RB_genus813	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylorosula
RB_genus814	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylovirgula
RB_genus815	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;NA
RB_genus816	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Afipia
RB_genus817	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea
RB_genus818	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium
RB_genus819	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;NA
RB_genus820	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Nitrobacter
RB_genus821	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Oligotropha
RB_genus822	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Rhodopseudomonas
RB_genus823	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Salinarimonas
RB_genus824	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Tardiphaga
RB_genus825	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae;Brucella
RB_genus826	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae;NA
RB_genus827	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae;Ochrobactrum
RB_genus828	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae;Paenochrobactrum
RB_genus829	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;DUNssu044;NA
RB_genus830	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;FukuN57;NA
RB_genus831	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Ancalomicrobium
RB_genus832	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia
RB_genus833	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium
RB_genus834	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;NA
RB_genus835	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium
RB_genus836	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pelagibacterium
RB_genus837	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodomicrobium
RB_genus838	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodoplanes
RB_genus839	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Vasilyevaea
RB_genus840	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;JG34-KF-361;NA
RB_genus841	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;JG35-K1-AG5;NA
RB_genus842	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;KF-JG30-B3;NA
RB_genus843	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;MNG7;NA
RB_genus844	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Meganema
RB_genus845	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
RB_genus846	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Microvirga
RB_genus847	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;NA
RB_genus848	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;Hansschlegelia
RB_genus849	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;NA
RB_genus850	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;Pleomorphomonas
RB_genus851	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;NA
RB_genus852	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Aliihoeflea
RB_genus853	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Aminobacter
RB_genus854	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Aquamicrobium
RB_genus855	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium
RB_genus856	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;NA
RB_genus857	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Nitratireductor
RB_genus858	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Phyllobacterium
RB_genus859	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Pseudahrensia
RB_genus860	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Ensifer
RB_genus861	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;NA
RB_genus862	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Neorhizobium
RB_genus863	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium
RB_genus864	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella
RB_genus865	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Agaricicola
RB_genus866	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Alsobacter
RB_genus867	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Bauldia
RB_genus868	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Candidatus_Liberibacter
RB_genus869	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Phreatobacter
RB_genus870	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Rhizomicrobium
RB_genus871	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Afifella
RB_genus872	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Methyloligella
RB_genus873	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;NA
RB_genus874	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Parvibaculum
RB_genus875	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Aquabacter
RB_genus876	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Labrys
RB_genus877	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;NA
RB_genus878	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudolabrys
